Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_A_B	pi_A_C	pi_B_C	Fst	Fst_A_B	Fst_A_C	Fst_B_C
Cluster_representative_7545	993	13	0	0.000289747071860985	0.00497159793100011	0.000150947143471615	0.00599839473367499	0.00600831536500873	0.567240225804528	0.0402366510649793	0.585589299159527	0.562161381083444
Cluster_representative_225245	213	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_5719	954	11	0	0.000434416710968732	0.00308374461523499	0.000224875340823338	0.00270342711586043	0.00276319780710292	0.381856951041761	0.0340943800725375	0.429660116016571	0.36338952695313
Cluster_representative_28973	282	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_7532	489	9	0	0.000714642596609051	0.00615567713939535	0.000374147297015262	0.00446007309880943	0.00471243714692426	0.280342915283196	0.0449715896518972	0.309912976422007	0.271043886443285
Cluster_representative_1897	657	9	0	0.00116734848253129	0.00200571549375248	0.000620193354769264	0.00427919872842818	0.00443024981843343	0.659894344312498	0.0588834324373031	0.765643567751619	0.641886563249634
Cluster_representative_6371	2493	33	3.10272925187878e-05	0.000535344244596773	0.00459249502386843	0.000292552611394206	0.00638453447982058	0.00632503154471211	0.603228773291667	0.032017635364066	0.637912338714697	0.594639233637324
Cluster_representative_44981	885	21	8.82510365943384e-05	0.00104534256861325	0.00561431477866177	0.000584421106506095	0.00728875290177081	0.00749203906351372	0.560832098302756	0.0301568572833856	0.608810595440088	0.555551079564735
Cluster_representative_19246	642	11	0	0.00049612637653467	0.00234216379937705	0.000258382748821162	0.00230158630971339	0.00248334865083413	0.43721765324457	0.0399390462440238	0.491184886377621	0.428535704207629
Cluster_representative_12898	975	11	0	0.000225165748284089	0.00474248893331275	0.000117864692888847	0.00483371048518223	0.0049093142166342	0.496226508304192	0.0448125610591728	0.509435975959785	0.494058185890306
Cluster_representative_35902	609	8	0	0.000252067310869466	0.00292478018634135	0.00012970043142831	0.00338343402641113	0.00351313445783944	0.547861384849392	0.0282711163964312	0.5677793384605	0.547861384849392
Cluster_representative_32600	2769	38	0.000198503823092302	0.00202173574530076	0.00397593591235844	0.00497760938073882	0.00630182864720827	0.00604356633010315	0.642315192406446	0.776977319977696	0.668791396184659	0.50379698591338
Cluster_representative_17773	1062	13	0	0.000694861173313735	0.00371625029293241	0.000364694801144645	0.00601079060259403	0.0058843079072751	0.640196914063522	0.047338800645338	0.690868428245644	0.625180094604462
NODE_866928_length_413_cov_0.863636_1_len_81_R	81	3	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_32606	780	8	0	0.000756424916459292	0.00203635626383863	0.000405611152117386	0.00648588237392921	0.00631652631491382	0.78855413499327	0.0675491631448305	0.843016250801586	0.778930614624058
Cluster_representative_6175	270	4	0	0	0.00371424833467687	0	0.0035059331175836	0.0035059331175836	0.470291045193006	NA	0.470291045193006	0.470291045193006
Cluster_representative_2473	1932	32	0	0.00059523228343965	0.00372145691960197	0.000315336781879436	0.00589317394324761	0.00589380746097327	0.643317161500563	0.0561959187063261	0.684256993307825	0.633794518091639
Cluster_representative_32026	1377	18	0	0.000497313365750638	0.00319135744000407	0.000260555092903364	0.00433556713952812	0.0042815591012707	0.584500652016932	0.0456656206388466	0.631956173517888	0.569237429811495
Cluster_representative_349	1122	9	0	0.000359403554378995	0.00172679452068324	0.000186103854710313	0.00263035948220506	0.0027347837284874	0.624192897472692	0.0344005637646858	0.671756934296363	0.618580794281654
Cluster_representative_16427	603	7	0	0.000274153367077441	0.00416094083199339	0.00014249815828433	0.00441641372548558	0.00438345552596468	0.504035788750659	0.0380459285290697	0.528923116058845	0.494109821258562
NODE_927725_length_403_cov_0.898551_1_len_402_Q	402	9	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_42673	837	19	0	0.00109881403613767	0.00888428245101765	0.000577159471554865	0.0117935830463403	0.0116509421912319	0.584413141374625	0.0480845500313172	0.623342523806853	0.571575572031064
Cluster_representative_32931	2604	26	1.47673643003501e-05	0.000195587787351056	0.0027001480216523	0.000107557549020387	0.00371246431801195	0.00372648160256819	0.614324278120583	0.0221274398343965	0.634351315811905	0.611465167705686
Cluster_representative_45107	2646	19	0	0.000256793889009112	0.00148101496948204	0.000132915877822682	0.00168707251807269	0.00174088916847161	0.511971746548921	0.033998446176269	0.561069558772154	0.500884694452767
Cluster_representative_5972	747	6	0	0.000281713435731972	0.00246341163829455	0.00014695330213581	0.00612490189138747	0.00601854241598911	0.776644730199625	0.0414865415150006	0.798901951249335	0.771944360919206
Cluster_representative_21781	654	7	5.80508571038314e-05	0.000707199326257418	0.00294232331074714	0.00157922266443616	0.00415671841807402	0.0033156858555207	0.590397006030946	0.757713019007845	0.639093406615552	0.449657959766
Cluster_representative_32336	1242	20	0	0.000691985216017558	0.0040231015975949	0.000360388000774515	0.00731242379560859	0.00720677489080911	0.683117084315855	0.0399441511226767	0.724913263368916	0.672871229846123
Cluster_representative_902	585	4	0.000266715160332182	0.000348119466740547	0.00211529660536372	0.000312017590124099	0.00524750996003749	0.00521799785865447	0.746682923131576	0.0147436450166324	0.773034088183143	0.763950068701304
Cluster_representative_6957	279	3	0	0	0.00111035702248877	0	0.0029040106742014	0.0029040106742014	0.808823529411765	NA	0.808823529411765	0.808823529411765
Cluster_representative_17913	297	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_2386	2175	21	1.0309802250195e-05	0.000884142698354398	0.00263856864830926	0.00368409990381829	0.00384909254134838	0.00443622184468159	0.704829236973579	0.878606372797117	0.655908708078044	0.602960416543765
Cluster_representative_49355	837	19	0.000229099479024174	0.000732862164117614	0.00838711633457805	0.000487299875988654	0.0116900919030845	0.01155267424258	0.606023937346445	0.0129674862012624	0.631473563893507	0.60528712628796
Cluster_representative_6394	1065	13	0	0.000232544601182402	0.00140947640945352	0.000121959762440815	0.00144889686958963	0.00146865256013276	0.459774290247399	0.0466339203667607	0.513603611465899	0.44097703731661
Cluster_representative_35873	444	5	0	0.000512652661998889	0.00278345200046991	0.000267286360357369	0.00681182238111638	0.00662211209781381	0.759429856570344	0.0410048209840227	0.795689622780964	0.751128898621562
Cluster_representative_24608	552	3	0	0.00037059902640782	0.00233307418124214	0.00019653227356441	0.00318731611776439	0.00319969954846986	0.589328849372266	0.0571547876426438	0.634006465778709	0.577511393383342
Cluster_representative_44325	591	14	0	0.00100294298870774	0.00623123906369124	0.000528920378107662	0.0101838314436796	0.00999185748497033	0.650600407608857	0.0518960601442436	0.69406214654316	0.637996135189049
Cluster_representative_4433	852	8	0	0.00051329153064482	0.00293941290916559	0.000275702400990531	0.00293325157652268	0.00295757460036965	0.440089444781943	0.0691203108846898	0.49894974357259	0.416294615294087
Cluster_representative_51599	1035	17	0	0.000830569004620718	0.00476922297713009	0.000440138633160037	0.00657110076223173	0.00654709563148324	0.586985277274014	0.0564688690725338	0.637106236101124	0.572345334714305
Cluster_representative_42295	576	11	0	0.000485121182024953	0.00236017097429452	0.000249693089038354	0.0072773629295144	0.00743481926890125	0.809830512442157	0.0285650598234299	0.837841605733135	0.808650886227934
Cluster_representative_780031	231	5	0	0	0.00774950906360332	0	0.00675263197486243	0.00675263197486243	0.426186034389857	NA	0.426186034389857	0.426186034389857
Cluster_representative_23028	444	7	0	0.000860679031985107	0.00491273917436223	0.0004493140123306	0.00590034133477602	0.00608482726867386	0.535692928709366	0.042229923432892	0.58369025657829	0.525588981295306
Cluster_representative_2496	2523	44	0	0.000616439623903718	0.00441975046681381	0.000321222438743228	0.00494089493197334	0.00504483246713953	0.511379198507375	0.0404785756631477	0.552737861494192	0.500856557326561
Cluster_representative_50426	1431	17	0.000180508563220789	0.00146785383270158	0.00224436517295549	0.00574692289107278	0.00360945414465654	0.00495905403674589	0.728074722362881	0.856587392317119	0.66409412074592	0.625712991010982
Cluster_representative_35277	312	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_3708	882	9	0	0.000691665421884747	0.00433634093336793	0.000362156299311334	0.00581551556329035	0.00571633872748309	0.577265690393434	0.0450733244182171	0.627174849230867	0.560207451399008
Cluster_representative_35279	1995	19	0.000117865339258779	0.000480298355310424	0.00235082612006167	0.00030476837280803	0.00443827527298124	0.00439865497239387	0.677413362898965	0.0186585158789121	0.721886171149745	0.678182933971823
Cluster_representative_2653	477	7	0	0.000223756170715663	0.00261803628437263	0.000115035008100285	0.00184550658236871	0.00192172954942138	0.268007732409812	0.0274431479128624	0.290699824811141	0.260615923831753
Cluster_representative_47686	615	7	0	0.000284132431302861	0.00350724066172916	0.00014638408507283	0.00659105805564663	0.00661403241376501	0.716033380615733	0.0294968501476848	0.733939480420411	0.713384146323393
Cluster_representative_42855	1395	18	0	0.000370461085986495	0.00217419183972185	0.000190642297144735	0.00506424520455123	0.00509841148905316	0.754218155200382	0.0283869541677795	0.785339003947923	0.750446493856765
Cluster_representative_31590	825	17	0	0.000477527291534476	0.0062776095492303	0.000248715508059409	0.00742242264350633	0.00744092004816899	0.55299690144898	0.0400130348518261	0.577118560156204	0.546081882547103
Cluster_representative_40983	831	10	0	0.000324249926705532	0.00367198938546783	0.000168093272842361	0.00371518719421254	0.00374179911373908	0.475908510877831	0.0355059389865753	0.505813678623247	0.466000286132407
Cluster_representative_47174	798	10	0	0.000104423245263757	0.00406793667506317	5.45355820962055e-05	0.00464616484960886	0.00464921493809299	0.55375425816105	0.0426136363636364	0.562226394592345	0.551283391294623
Cluster_representative_25957	915	6	0	0.000149713085081171	0.00154453003631066	7.76382612666402e-05	0.00123799787343157	0.00127944389613905	0.347132611996858	0.0358292249294585	0.376198429150192	0.337898626698477
Cluster_representative_25950	378	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_47996	1116	11	2.11215006565105e-05	0.000367837783567181	0.00274227878918271	0.00020003470648347	0.00439318249934694	0.00437039072136143	0.650672129031042	0.0277705027756457	0.68548992783136	0.644183235431516
Cluster_representative_20929	1227	12	0	0.000602610772313065	0.00420188167081065	0.000323826542407762	0.00337217507690686	0.00344407652051194	0.327109262806973	0.0695469743887496	0.37697753304896	0.302499172926396
Cluster_representative_20924	180	1	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_35303	2745	24	0	0.000466932201812956	0.000661269912891778	0.00024380020380071	0.000506433579496533	0.000701115581865661	0.222652972616209	0.0423875892354837	0.347130660698709	0.195423590713388
Cluster_representative_13685	1236	28	3.45258335876859e-05	0.00104818127103891	0.00663907936667146	0.000566252457244555	0.00912757346565566	0.00907491524741376	0.588582611842322	0.0439713852235091	0.634426103204212	0.576455513460517
Cluster_representative_1255	333	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_47352	1734	20	0	0.000335688776180047	0.0032145355112993	0.000174262173369747	0.0035793371340623	0.00361006947858773	0.517872898599189	0.0368283325957726	0.550959382854916	0.508288648108207
Cluster_representative_6571	1602	17	8.37853381724105e-06	0.000605790306935465	0.00154887070283068	0.000323902868549718	0.00345718422609482	0.00345557302243078	0.701099746486702	0.0519243569798262	0.774780697989161	0.688233905667768
Cluster_representative_31208	1041	19	0	0.000526824714924202	0.0063453967015417	0.000276643871070527	0.0069459490870639	0.00701171495459957	0.517207196964032	0.0478286887658999	0.543230405088965	0.509947176905856
Cluster_representative_50648	612	11	0	0.000788072633005106	0.00596031425974428	0.000412228511003931	0.00848375696868974	0.0084202796951198	0.610286235246333	0.0441313349653402	0.648722005961422	0.599277747468377
Cluster_representative_252549	474	24	0	0.000756928096619686	0.0039945837672961	0.0188528937687859	0.0181381278443424	0.0149475648362358	0.908516727374779	0.979925413416562	0.889884341934934	0.841060670551594
Cluster_representative_38047	1083	24	0	0.00118865033013899	0.00676734938914529	0.000634937448047019	0.0086358422113061	0.00852652082051344	0.552965927148074	0.0639626519154601	0.608182431802342	0.533455679827613
Cluster_representative_87368	579	10	4.52771393725787e-05	0.00139413480619638	0.00171213505258175	0.000775846754718632	0.00727020833828466	0.00718886460463158	0.79313661898461	0.0723606583293824	0.879136050152795	0.783952680317776
Cluster_representative_1670	1524	18	0	0.000496475045832358	0.00374418434951499	0.000261651001402885	0.00401537589102835	0.00404360647226844	0.490344158974921	0.0512647703039077	0.533769135053992	0.475634013296012
Cluster_representative_40291	333	6	0	0.000451110610638124	0.00240453726489255	0.000234530830393751	0.00385363529468333	0.00378139618928171	0.637127484165127	0.0382701287486171	0.688017017566507	0.62240826766249
Cluster_representative_40296	444	3	0	0.000360839215743806	0.00210943003189792	0.000188325009413135	0.00199486482892945	0.00206606979551011	0.418658905198035	0.04197743871548	0.471284970964686	0.402181559158843
NODE_905728_length_403_cov_1.24275_1_len_87_U	87	2	0	0	0.0055351046335946	0	0.00410854848537968	0.00410854848537968	0.326391710686713	NA	0.326391710686713	0.326391710686713
Cluster_representative_40566	654	6	0	0.000946050645617261	0.00292330080254755	0.00265245662091551	0.00251013260873389	0.00420326099634193	0.586865970008051	0.821665199317996	0.41769992701261	0.539720296749086
Cluster_representative_1678	1983	33	0	0.000997592823907164	0.00488304485696563	0.000520848950820164	0.00736430700057662	0.00732897050940203	0.613475167567128	0.042339605046447	0.668465419992452	0.598808749924101
Cluster_representative_5576	741	8	0	0.000419355930927152	0.000597476414184241	0.000216914363015154	0.000444191266724988	0.000621033328919386	0.206925007430951	0.0333606196057757	0.327455919395466	0.181338345495315
Cluster_representative_10866	834	12	8.4060515715192e-05	0.000421035027093102	0.00302822980211533	0.000256779928399272	0.00556608520565963	0.00559510766811883	0.690547051903144	0.016481650343574	0.720423762587579	0.6917606385966
Cluster_representative_52069	1098	22	0	0.000631884524965733	0.00622694586838939	0.000329997863765102	0.0110624775691794	0.0109182519997255	0.692577016412669	0.042593006881526	0.718555548273473	0.685900710410076
Cluster_representative_490894	168	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_43729	249	1	0	0.00192934170415768	0	0.00241372962137173	0	0.00241372962137173	0.600340136054422	0.600340136054422	NA	0.600340136054422
Cluster_representative_37756	891	13	9.52077194418924e-05	0.000730501792948521	0.00287739588188598	0.000432442002132306	0.00317117131889094	0.0032644231889528	0.460820368543832	0.045294503865299	0.531308260827818	0.447391244026807
