Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_D	pi_E	pi_F	pi_A_B	pi_A_C	pi_A_D	pi_A_E	pi_A_F	pi_B_C	pi_B_D	pi_B_E	pi_B_F	pi_C_D	pi_C_E	pi_C_F	pi_D_E	pi_D_F	pi_E_F	Fst	Fst_A_B	Fst_A_C	Fst_A_D	Fst_A_E	Fst_A_F	Fst_B_C	Fst_B_D	Fst_B_E	Fst_B_F	Fst_C_D	Fst_C_E	Fst_C_F	Fst_D_E	Fst_D_F	Fst_E_F
Cluster_representative_935307	120	4	0	0	0.0162828983881615	0.00263167122519111	0.00410114091890225	0.00037443399512365	0	0.013524531024531	0.0016156462585034	0.00336879432624113	0.00814393939393939	0.013524531024531	0.0016156462585034	0.00336879432624113	0.00814393939393939	0.0140630797773655	0.0146474624666114	0.0162391774891775	0.00367817339701838	0.0066017316017316	0.0049282720825274	0.484633837792958	NA	0.398023548519821	0.185567010309278	0.391304347826087	0.977011494252874	0.398023548519821	0.185567010309278	0.391304347826087	0.977011494252874	0.327509695145311	0.304178476185592	0.487125120887853	0.0847614539391832	0.772324489871243	0.545928589262196
Cluster_representative_5435	300	1	0	0	0	0.00148686868686869	0	0	0	0	0.00222222222222222	0	0	0	0.00222222222222222	0	0	0.00222222222222222	0	0	0.00222222222222222	0.00222222222222222	0	0.665454545454546	NA	NA	0.665454545454546	NA	NA	NA	0.665454545454546	NA	NA	0.665454545454546	NA	NA	0.665454545454546	0.665454545454546	NA
Cluster_representative_27376	855	14	8.39457742585126e-05	0.00165501830839221	0.00476578420570339	0.00347769965264147	0.00433596183474005	0.000384670761123214	0.00627387290123525	0.00368708674292199	0.00675992430143665	0.00446734810935196	0.00677767163546143	0.00727300867743525	0.00323444749239886	0.00614675519023121	0.00681344522945889	0.00774711232878508	0.00611696191768612	0.00820450485233781	0.00536984145052924	0.00449262792534165	0.00384901489988073	0.578532575509448	0.861412232123133	0.342335790001169	0.736561737374556	0.505309693714497	0.965429386330117	0.558586906817783	0.206554137438333	0.512671323509559	0.850318818099797	0.467964093684594	0.25602397375343	0.686120304666587	0.272449516492576	0.570143524241331	0.386773925451737
NODE_563047_length_596_cov_1.90618_1_len_72_E	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cluster_representative_27378	1449	32	0	0.000834046060662403	0.00524333325539356	0.0031531203491672	0.00514644213671061	0.00270376557066138	0.000433144784139602	0.00426691255767106	0.0023756286973694	0.0049946879952578	0.00955675406913327	0.00443695517143109	0.0026278594317102	0.00512059386384167	0.00946818008124499	0.00459640782759328	0.00550937215643439	0.00722978194907681	0.00483256150163367	0.0073475733987282	0.00594436012802804	0.457691784421601	0.0372202422809368	0.38558229345864	0.336360864671584	0.484808446333696	0.858541637092342	0.315140779966932	0.241366116901699	0.416035682930904	0.813173619377411	0.0866287414538204	0.0570817239156771	0.450391527570916	0.141287443204592	0.601440802153649	0.339692789610966
Cluster_representative_38737	852	4	0	0.000434110861506998	0.0015352374970691	0.001566280807728	0.0017461527307289	0.0002127972376448	0.000232405838489939	0.00112573099415205	0.00117239428184356	0.00158873405816511	0.00341131241035415	0.00125531890718808	0.00129825824759011	0.00167812922682288	0.00333581061827787	0.00154837912785039	0.00169872631962921	0.00235593351782399	0.00170338275515573	0.00231224566570688	0.00192148416403286	0.484333624365953	0.0660500090539021	0.318115293509566	0.332016186028706	0.450457827804863	0.968810063100801	0.215598384084148	0.22958638123493	0.350388647850533	0.903035847477791	-0.0015371070982233	0.0341615980512223	0.629014417960223	0.0276895992897226	0.61529216558637	0.490250816259083
Cluster_representative_37177	315	6	0	0	0.0045371838168663	0.00308691113539054	0.00611399095280192	0.000809138313895141	0	0.00415066564260113	0.00261301203731907	0.00761224343114262	0.0154572730990746	0.00415066564260113	0.00261301203731907	0.00761224343114262	0.0154572730990746	0.00413717398548428	0.00797480658222754	0.0133633774361318	0.00712120094284646	0.0129593887909619	0.00819555855637608	0.679344598672061	NA	0.453439013456291	0.409319380985767	0.598410704537585	0.973826615189209	0.453439013456291	0.409319380985767	0.598410704537585	0.973826615189209	0.0785866174583414	0.332198551786499	0.799963663515703	0.353978201005888	0.84968236110013	0.577629198847531
Cluster_representative_27974	1134	28	8.04519051606965e-05	0.00039701422435827	0.00729120570602737	0.00467828637062173	0.00596361864968239	0.000566088240229659	0.000245577485270156	0.0102577860093781	0.00352693718349946	0.00593619268189617	0.0112155154831081	0.0102764456786327	0.00362768951105264	0.00600324001050162	0.0112023611541979	0.0110737443213475	0.011164030232914	0.0126211575902215	0.0059259294717222	0.00786273010701987	0.00584525057967616	0.59376777573477	0.0278707166625778	0.640679889186194	0.325372408382284	0.490913546887055	0.97117653012186	0.625930006793528	0.300477538180037	0.470233335422718	0.957013416576602	0.459555335155479	0.406360244500611	0.688725305500319	0.10208980117921	0.666504220577965	0.441451927431842
Cluster_representative_40341	1026	13	0	0.000341119021227415	0.00414567967228595	0.00306087855245802	0.00435628138716674	0.000499314490865989	0.000176485677623529	0.00456748205773245	0.00231277567299536	0.00489271584562321	0.00851465926422222	0.00456686583265097	0.00242144708349522	0.00493126291640025	0.00841978135905247	0.00554836775511557	0.00577447769771517	0.00677189549030334	0.00462907249385593	0.00633484674646961	0.00484637655383565	0.584944448840813	0.0335787418538426	0.546174498346679	0.338267306207486	0.554819702940274	0.970679126705395	0.508766092772549	0.297527995372328	0.523712232745523	0.950091725886099	0.350569523974006	0.263832894980551	0.657038847557298	0.198850315104223	0.718999276082875	0.499048843595347
Cluster_representative_28767	816	10	0	0.000391894103635619	0.00321526130147282	0.00334439137127403	0.00466126552035085	0.000412307122537927	0.000201756252631724	0.0083477377242666	0.0025645872446254	0.00494108455650115	0.00959273527246599	0.00822244516128361	0.00262675312768142	0.00492352515464847	0.00939813828743055	0.00684412857476852	0.0053187929814704	0.00437135581221804	0.0047175782587871	0.00712018925459687	0.00530538623508856	0.644211210456374	0.0287931637217627	0.807417206453063	0.347966933415334	0.528315548231423	0.978509407857769	0.780651902545171	0.288801555895055	0.486835197824103	0.957214865243624	0.520782477923516	0.259556928680633	0.585075136886408	0.15150778084992	0.736193915675303	0.521847004339347
Cluster_representative_6777	2418	34	3.93871361613297e-05	0.000542043453842054	0.00306756519172407	0.00277694041605886	0.00349329496197943	0.00194534403049993	0.000678540173125838	0.00482868934549696	0.00217101000849713	0.0038385740185373	0.00709149064403165	0.00441592518489706	0.0023562728527981	0.00348617767992462	0.00655444055058222	0.00465436330594046	0.00408951904000067	0.00497345867845838	0.00358808503254761	0.00518290670222238	0.00408873908490796	0.521575760931944	0.57155772566501	0.678282023797739	0.351378496368663	0.539844473353818	0.860062484300698	0.591296444750539	0.295713171341854	0.421237414395249	0.810251732001671	0.372147679111828	0.197844527739083	0.496033892476427	0.126242087191242	0.544436672520661	0.334924669985174
Cluster_representative_7390	336	4	9.44822373393802e-05	0.00210186498787223	0.00359535302729986	0.00154917217486431	0.00163104272696888	0.00140866170101988	0.00767690154925239	0.00517460223377209	0.00769859996050472	0.00319680017322068	0.00689826970356143	0.00667330289192277	0.00202829273406782	0.00533042164783445	0.00257069021264808	0.00651951751504889	0.00352780401164759	0.00632610467571549	0.00497464238611572	0.00171864513037436	0.00452955845880699	0.653260261496096	0.856950931888302	0.643466773102143	0.893249784335077	0.730116855791796	0.891049204876462	0.573133566133504	0.0999728240868254	0.649848739793629	0.317201529842078	0.605451999301393	0.259256503902571	0.604494789065928	0.680357435269196	0.139486731842103	0.664459079661667
Cluster_representative_3813	543	6	0	0.000693636270118602	0.00269451142791787	0.00350962701152749	0.00327464529980957	0.000176906103203857	0.0019165880452384	0.00674364840020361	0.0028598498140661	0.00659507582985411	0.00911833216535773	0.00833426797902157	0.00460890677238085	0.00816396942573855	0.010605032053794	0.00561383231044665	0.00310006973812049	0.00251097701548684	0.00541853700514225	0.00630298067292077	0.00264709289427714	0.693948754114777	0.81904398500192	0.800218571015912	0.386396622251721	0.751735583919586	0.990299426474287	0.796733935927854	0.54400647602221	0.756963716852162	0.958956164917436	0.447423961355221	0.0372544439360883	0.428227038039017	0.373975640943421	0.707556368483752	0.348048681919043
Cluster_representative_26377	339	11	0	0	0.00483627859108547	0.00130291812102622	0.0035762449690294	0.0044087295217485	0	0.00579755424381514	0.000963696835078565	0.00285379302788593	0.0205925021716512	0.00579755424381514	0.000963696835078565	0.00285379302788593	0.0205925021716512	0.0058851630470041	0.00584768177914193	0.0237781559189062	0.00275489335268693	0.0196789605621901	0.0202783528788883	0.745305388317262	NA	0.58290354969556	0.324	0.373422505752167	0.892953039776346	0.58290354969556	0.324	0.373422505752167	0.892953039776346	0.478417448838829	0.280695848556477	0.805598715384754	0.114455177494109	0.854879336113191	0.803115801898017
Cluster_representative_38518	801	9	0	0.00037789272481979	0.00365078412792221	0.00270534087023575	0.00368112297553457	0.000474311645261428	0.000196336643867952	0.00349808846721668	0.00197884415650094	0.00350727997540412	0.00724560526218111	0.00362440727539212	0.00204965018344719	0.00354143125210587	0.00706227638773927	0.004835039476155	0.0046244834267922	0.00671957344945031	0.00386198651310833	0.00539940657201001	0.00409864809443706	0.562623815214682	0.0376408667911622	0.478174414092645	0.316434075581925	0.475216834505717	0.967269011483614	0.444229559948373	0.247863459834396	0.426924397030055	0.939665036930534	0.342701850780691	0.207272853333307	0.69305374781482	0.173163367596776	0.705555372327379	0.493072529642639
Cluster_representative_24592	267	1	0	0	0	0	0.00185691362414837	0.000270079975077271	0	0	0	0.00210353496485557	0.00360556766728157	0	0	0.00210353496485557	0.00360556766728157	0	0.00210353496485557	0.00360556766728157	0.00210353496485557	0.00360556766728157	0.00165901292368387	0.782919286599249	NA	NA	NA	0.558620689655172	0.962546816479401	NA	NA	0.558620689655172	0.962546816479401	NA	0.558620689655172	0.962546816479401	0.558620689655172	0.962546816479401	0.358958098258028
Cluster_representative_37207	588	8	0	0.000423564008421968	0.00316816027281677	0.00394856203161409	0.00478890022955416	0.000680686457277286	0.000221338229250152	0.00477277061274108	0.00310611470849184	0.00506620901659528	0.0115540358970445	0.00479918008360308	0.00317065957191379	0.00506395038897746	0.0113451647106416	0.00596242972856455	0.00469725662436581	0.00820887547790522	0.00539647997626628	0.00862993649678038	0.00687082520745406	0.6339998929186	0.0431747605081243	0.668100509129932	0.364388890593918	0.527368470796679	0.970543346786234	0.625798134403181	0.310533669592748	0.485336166669214	0.951333872453016	0.403202836057222	0.153009816294076	0.765567967229281	0.190448005033317	0.731791277339153	0.601970176675607
Cluster_representative_19783	1173	10	0	0.000362099144462001	0.00298992133537306	0	0.00222382490927609	2.78584521304018e-05	0.000187053716812557	0.00301110509417891	0	0.00147736946197998	1.41496252118022e-05	0.0030878786014734	0.000187053716812557	0.00161144358292185	0.000200368121091718	0.00301110509417891	0.00299810325667376	0.00301096637236311	0.00147736946197998	1.41496252118022e-05	0.00148426017165562	0.356558068544751	0.0320985045572392	0.503517605354725	NA	0.247370083616151	0.0155763239875391	0.45722923203075	0.0320985045572392	0.197637422388279	0.0268971070155897	0.503517605354725	0.1304925484065	0.498868566716172	0.247370083616151	0.0155763239875391	0.241479558501238
Cluster_representative_17560	1299	20	4.02305679984431e-05	0.00363206441381503	0.00185909328740387	0.00354890951889444	0.00365986405195194	0.00207052577044463	0.00816792951278862	0.00245301427260021	0.00965879261565522	0.00321907523176257	0.00901039754078494	0.00840861226020751	0.00450271543624496	0.00705425523477336	0.00702464548056418	0.0101878344675643	0.00381077243162692	0.0102813489736658	0.00844337376737943	0.00471367692239161	0.00837591615624237	0.648410510225969	0.775200375072794	0.612859191930216	0.814203481236593	0.425286090949102	0.882871075949264	0.673480145635625	0.202595185684435	0.483153910435362	0.594101211225704	0.734585263260993	0.275874191075793	0.808895745688934	0.573110597170462	0.40392231140781	0.657924595023205
Cluster_representative_32022	537	2	0	0.00024056524506613	0	0.000815112689446303	0.00089504237497428	0.000135500707327476	0.000129034150060851	0.00186219739292365	0.00246163824236081	0.00260648329359855	0.00365407743637492	0.0017331632428628	0.00233260409229996	0.0024774491435377	0.00352504328631407	0.000599440849437164	0.000744285900674898	0.00179188004345127	0.000864555880020571	0.00123770946649764	0.00110380323423359	0.807709979342419	0.0678233438485806	1	0.834436946213393	0.828304601611589	0.981458971561656	0.930599369085173	0.773712577715765	0.770811113721025	0.946657966747008	0.32010582010582	0.398724082934609	0.96219035202086	0.0109632564294799	0.61597878076196	0.533185331252768
Cluster_representative_889409	2655	106	0.00308382014636678	0.00243817856757637	0.00619280316872172	0.00734013524421038	0.00803771260607807	0.00527701647069381	0.0109638885580449	0.00771214985162396	0.0117530006706463	0.00875356884481507	0.00744032203470814	0.00927672929094177	0.00946158037717378	0.00718526120090417	0.0112250112830885	0.0133888599157307	0.00871108430051956	0.00824865355390956	0.0105279419472128	0.0131121160983077	0.00956252245601295	0.450701278272988	0.748173347224908	0.398570859386563	0.556540679155601	0.364742943729038	0.438140138420195	0.53480469971643	0.483262128418996	0.271015285266443	0.656339096518602	0.494619463564925	0.183194922476469	0.304745946447269	0.269665052894807	0.518874313638337	0.303806650493169
Cluster_representative_16749	918	8	0	0.000439051826645349	0.00286101404323814	0.00180449203345672	0.00256900382714133	0.000262404876974854	0.000228218430441156	0.00348915245822768	0.00130229618382236	0.0028454904444699	0.00422209612071007	0.00356253299122465	0.00145516186042888	0.00292289826866935	0.00419330962116833	0.00329012889223917	0.00294919621251567	0.00270762306399659	0.00264664325318412	0.00299981474924792	0.00219409225107947	0.516201723399339	0.0380885851404648	0.590013036476572	0.307188312508001	0.54858329745333	0.968924810156771	0.536837149576955	0.229108485759507	0.485432714845034	0.916360015478089	0.290984300387143	0.0794071538313065	0.423217551633153	0.173765513101099	0.655495908380715	0.354765347098975
Cluster_representative_45562	1971	3	0	3.76683671745302e-05	0.000693003174345822	0.00047486429833325	0.000491288672718809	0.000147764588654902	1.95513168300668e-05	0.000880682504728303	0.000377526986837601	0.000599967646820933	0.00144321657217319	0.000881635121093573	0.000382645299048398	0.000596513580847621	0.0014251256711661	0.000890254610740941	0.000895935684707318	0.000663628529995764	0.00053103774017468	0.00109131817891326	0.000883989997524854	0.601188185470092	0.0366795366795366	0.60655334321668	0.371085624486071	0.590570695501653	0.948807202084577	0.585615679299372	0.330277064970615	0.556626154980651	0.934941542496493	0.34408232286094	0.339075411729184	0.366537358628862	0.0903160943568225	0.714735400262382	0.638540445501057
NODE_972350_length_384_cov_1.07393_1_len_198_X	198	1	0	0	0.00163033847244374	0.000724352655339248	0.00189806562355582	0	0	0.00404040404040404	0.00466000208268249	0.00379613124711164	0.00505050505050505	0.00404040404040404	0.00466000208268249	0.00379613124711164	0.00505050505050505	0.00124440279079454	0.00176272529213706	0.00101010101010101	0.00145090144079431	0.000390502967822555	0.00125437380339341	0.748101768265469	NA	0.798245614035088	0.922279792746114	0.75	1	0.798245614035088	0.922279792746114	0.75	1	0.0538870753096237	-0.000837768578750397	0.192982456140351	0.0962796627111322	0.072538860103627	0.243421052631579
